,bandwidth_diff
1243,0.9721641146038564
1244,-0.6407577512104581
1245,-0.9876140359440342
1246,-1.7527716971208065
1247,-1.5211866337060655
1248,-2.9548577325931547
1249,-2.7349864444399827
1250,-1.715421916221203
1251,-3.0778779620322894
1252,-3.043657505565079
1253,-1.5771467452880188
1254,-2.0348091332384683
1255,-0.5078642188550475
1256,0.3764420930713186
1257,0.04417075000810655
1258,-0.36177665099171463
1259,0.19933026607873217
1260,0.4466595516946654
1261,1.0217217035726662
1262,0.14750635557243186
1263,0.06191933712398168
1264,-1.4433052741594565
1265,-1.7780919332628855
1266,-2.736548420806457
1267,-3.374521583810065
1268,-2.1789223986206707
1269,-0.42317018794301475
1270,0.7330378206734167
1271,-0.1863780328269513
1272,-0.8117343421240548
1273,0.23957491653754914
1274,0.811774860108244
1275,3.198477234355778
1276,3.9846144168611772
1277,4.15599540868152
1278,3.3455087857525996
1279,3.094966425586108
1280,2.569075351982292
1281,3.006226174328276
1282,3.8248514884194265
1283,3.0527893059563667
1284,1.168233442198698
1285,-1.358200180553922
1286,-1.40805273343085
1287,-2.3407935161931164
1288,-4.470011367494408
1289,-4.525533420347983
1290,-1.5315786288369964
1291,-0.4139854221812129
1292,0.6785223055571805
1293,0.8515694318352871
1294,0.8465830671211734
1295,1.5597817307477726
1296,1.4452468992503782
1297,1.5386905113248304
1298,1.7056598439664867
1299,1.0338682703265931
1300,1.6812767343076302
1301,1.5892066792791866
1302,0.7494803356580633
1303,0.8457831234250079
1304,0.011515928133803754
1305,-0.19279525517504226
1306,-0.3111608196900306
1307,0.8870621179773934
1308,1.586418632222376
1309,1.69501932821845
1310,2.2902172006170076
1311,3.721970470986662
1312,4.4276858459618325
1313,4.2515657249259675
1314,2.4816838296205788
1315,0.7020780400007425
1316,-0.18485020281741527
1317,-0.9137100819302759
1318,-1.2210491246808033
1319,-1.1542791605475031
1320,-0.4668503894524747
1321,-0.3079805304621459
1322,0.246901800101341
1323,0.4086635896383086
1324,-1.5131792152456
1325,-2.992930325305906
1326,-3.326385995038436
1327,-4.215346702151919
1328,-3.586280214506587
1329,-1.5833675553751618
1330,0.46076481927843815
1331,0.7030366579747351
1332,2.126640615292672
1333,2.47959785112198
1334,2.12552017993562
1335,1.0690407845531809
1336,0.4598856738600716
1337,-0.15813767079271202
1338,-0.09192641468962393
1339,0.08809098338178956
1340,0.18179428698181255
1341,0.591889388594609
1342,1.8710250753310902
1343,3.0656002028292733
1344,1.6740552404826303
1345,-1.5202247351007827
1346,-1.4743250430490207
1347,-2.5388067505273284
1348,-2.7496290062933895
1349,-3.959246444627979
1350,-5.603877611475127
1351,-5.260256407535962
1352,-3.8319459358110635
1353,-3.6255023005787734
1354,-5.994543831804549
1355,-6.842086246185772
1356,-6.132289062812106
1357,-6.734859812208242
1358,-6.31876755993153
1359,-5.746582592885488
1360,-4.435235424338998
1361,-3.7005692231712146
1362,-4.1304647152446705
1363,-2.856654402221011
1364,-2.381464214148309
1365,-2.0252200965146585
1366,-2.8644556554640985
1367,-3.249295190770681
1368,-4.068232368507779
1369,-4.069417454898257
1370,-2.0864077323667516
1371,-2.606470607910296
1372,-4.238099049266566
1373,-3.094413263687784
1374,-2.509544703420488
1375,-2.7914693338213965
1376,-1.8010151124146887
1377,-1.8604927966860032
1378,0.0784569548889067
1379,1.2352943483806484
1380,1.1169004025337017
1381,2.9077900143627176
1382,2.7075099524984125
1383,3.1915176967920615
1384,3.192419754504499
1385,4.442990590750014
1386,5.885262903507055
1387,5.991518666471848
1388,4.663671834520528
1389,4.3262683429747995
1390,3.2697386682311844
1391,4.783582989635306
1392,4.958720963626547
1393,4.389745833734651
1394,3.8248281159544604
1395,2.1665557154872204
1396,0.49875383676021556
1397,1.1696900103002008
1398,0.7673686484047266
1399,-0.4399150022493359
1400,-0.36412304211739865
1401,1.0145002321094125
1402,2.099806431157049
1403,3.1990031501400154
1404,2.4609080769803313
1405,0.6074892997608003
1406,1.4255910327278798
1407,1.3761669385760342
1408,1.0760858302676297
1409,2.048832268663091
1410,2.890512395921178
1411,3.33323824808258
1412,5.287395162422399
1413,4.853209739295835
1414,5.2434312193884125
1415,4.855950943102243
1416,4.822435550612909
1417,5.806684618112058
1418,6.291458723003188
1419,6.433412475281102
1420,6.97808001368594
1421,6.281265339907577
1422,4.715942646277881
1423,2.7873100297365454
1424,0.11933586875511537
1425,1.4060792928530645
1426,0.6811451754313111
1427,0.3305385405656125
1428,-0.3572537647307854
1429,0.0392741687551279
1430,0.8436928439248277
1431,1.984914711860256
1432,1.512938141593395
1433,1.0579775806654652
1434,1.0628488489257961
1435,0.8352232255981562
1436,2.2753456365117017
1437,3.0314543050492375
1438,3.7970116542521737
1439,4.240304760031677
1440,5.288336733037568
1441,5.3013159129588985
1442,3.611732229918516
1443,3.129375258555683
1444,2.157872628681389
1445,1.2818540961063718
1446,1.4171501030982654
1447,2.716012265864265
1448,2.9164946459368366
1449,3.0199117191825735
1450,4.441364319294507
1451,4.841002618398306
1452,7.14723848282938
1453,7.758340410773144
1454,5.662572433136347
1455,5.086127139875543
1456,5.04064518885707
1457,6.06527426906905
1458,6.470169448630713
1459,6.022126110966838
1460,4.075432124440567
1461,3.003527191407329
1462,1.6229491787312327
1463,0.6286379889052114
1464,0.8298762890387934
1465,2.613646203224107
1466,3.351600496648416
1467,2.073143931616869
1468,1.8466471170929708
1469,2.8839744838824117
1470,2.4756013723556407
1471,1.9351033602520147
1472,1.587522668488873
1473,0.6795500728992465
1474,0.964291268789566
1475,0.8850259030773486
1476,1.2793674227234533
1477,0.3185067781696489
1478,-0.36555057901568944
1479,0.10104293220524596
1480,-0.003358542023534028
1481,1.6575415689339934
1482,1.5880907816047056
1483,1.7359420564650918
1484,2.3818224988008296
1485,1.1423438863153024
1486,-1.189675990173555
1487,-3.3573150988329417
1488,-2.3415012009818383
1489,-2.324582292919331
1490,0.5024394282388585
1491,0.5760881795358728
1492,0.8855170634722072
1493,2.1191965665614134
1494,4.5914506351305135
1495,6.904397154623894
1496,8.239723694605345
1497,8.901350602867524
1498,8.934000637857935
1499,9.017749600118577
1500,7.769955023949478
1501,5.992202252694824
1502,4.957295087974444
1503,4.213327206157146
1504,3.261638975196547
1505,3.420431281197807
1506,4.205647306877154
1507,4.255177060111009
1508,5.3507199245639185
1509,4.107936129865266
1510,3.2530582474541916
1511,1.8938547183981882
1512,-0.31827336260130323
1513,-1.135713187848296
1514,-1.2900431440541524
1515,0.3855019484822151
1516,1.4385862719293527
1517,0.6650630587207615
1518,2.060331875146858
1519,3.594902006086386
1520,4.453739398923744
1521,3.930898947616697
1522,2.5354207375285114
1523,1.498490998415491
1524,2.2281431484641416
1525,4.2373307690484125
1526,6.07838651754264
1527,5.5899785807523585
1528,3.7872773360045358
1529,3.031366541672469
1530,0.9164626534250147
1531,0.5919541057180595
1532,0.26629272839795703
1533,-0.1180748620504346
1534,-1.964235035115962
1535,-1.7686785971443442
1536,-2.1146531185452204
1537,-3.0774423871266663
1538,-6.157880164343624
1539,-6.534347595514419
1540,-4.349465270552173
1541,-1.4544661570034805
1542,-1.0849939515796905
1543,-1.6005020094478368
1544,-1.2810081141344654
1545,-1.9801359092175517
1546,-1.750071625736382
1547,-0.8294142346364879
1548,0.858200534078378
1549,1.1024089674592688
1550,0.8671627744572561
1551,-0.2539669855596003
1552,-1.328394525179874
1553,-1.7994196726533573
1554,-1.3425353566728973
1555,-0.16647658923125164
1556,-0.5969480878086415
1557,0.7636717376251454
1558,0.7848800553288129
1559,0.8232743224718888
1560,-0.18365877029441435
1561,-2.752111192770826
1562,-2.5219604203909967
1563,-1.403089859379179
1564,-1.0769542946168258
1565,-1.0220907619673198
1566,-0.3839345026863157
1567,-1.7158471126556378
1568,-2.538758981752835
1569,-1.8463605073616236
1570,-2.5768454730196027
1571,-2.3705624045760487
1572,-3.5393748226440493
1573,-3.019701155838675
1574,-2.78901783224228
1575,-3.937506617803365
1576,-2.9934578245431567
1577,-3.1274600935587387
1578,-3.650753792941714
1579,-3.517514267571414
1580,-1.9000827089369068
1581,-2.3076618730583505
1582,-2.2195383549817507
1583,-1.7066967741727694
1584,-0.5754347004531155
1585,-0.11436028632283524
1586,-0.32575500186749196
1587,-1.2696621030188453
1588,-1.350661662192124
1589,-2.3234359834711995
1590,-5.302497135009617
1591,-5.425839380871594
1592,-4.021342043412233
1593,-5.458385702079568
1594,-6.677127747764189
1595,-5.93112811169749
1596,-2.9840210575396213
1597,-1.8920050961191919
1598,-2.2084121738969316
1599,-2.506639541353934
1600,-0.9395283958099299
1601,-1.026808475516873
1602,-1.776707836943615
1603,-2.4955234058545557
1604,-3.33943202262094
1605,-3.229922758485145
1606,-1.2865073612233573
1607,-0.21741782790923025
1608,-0.18918018260228564
1609,-0.5931440131084855
1610,-2.191854616985438
1611,-1.6311893615134068
1612,-1.3862154379817184
1613,-1.2586462330484665
1614,1.8988635106122729
1615,3.1157075873263693
1616,2.452634096911652
1617,1.3538793768627784
1618,2.212283800403611
1619,2.42595761251755
1620,0.914907016258212
1621,1.1736579988751146
1622,0.5724392098416047
1623,2.3234707182896273
1624,3.618537780605493
1625,3.442563523093895
1626,4.147755928280958
1627,4.176614885271192
1628,4.7503094193971265
1629,4.928495329098723
1630,3.8472931514124866
1631,2.474003427894786
1632,2.9369266789096855
1633,2.605311972008849
1634,1.932258273354364
1635,0.5214624203119911
1636,0.5811059405866672
1637,2.6097234750216103
1638,2.0675809497931823
1639,1.6693607605595844
1640,2.698437718026071
1641,2.9237877728585318
1642,3.118429534809593
1643,1.811824304019865
1644,1.764981248481945
1645,1.3679700280472389
1646,2.279713019834844
1647,3.4546900787443064
1648,6.233834323034216
1649,7.0509666324730915
1650,7.0680714153127155
1651,6.519437821755673
1652,5.604968662418969
1653,5.188308039881122
1654,4.417910145504038
1655,4.056209228139778
1656,4.928096109247008
1657,3.8842098397694826
1658,4.375106814807623
1659,5.426933171543169
1660,5.387739955966481
1661,2.6584387181424063
1662,1.0182428006703503
1663,1.7786377717654887
1664,2.0581522984959975
1665,0.9377240199912649
1666,-0.07248227313834832
1667,0.5314747875706871
1668,1.2910046590161528
1669,1.1970830514233057
1670,0.6226965058706355
1671,0.010451623221342743
1672,-1.070242553584194
1673,0.31972484763559805
1674,0.4251825188891871
1675,1.7118554604276142
1676,3.297566141287234
1677,4.676767457964843
1678,4.115370642963853
1679,4.011221119494849
1680,3.591063672012524
1681,2.386302692130357
1682,2.086780649555976
1683,0.723561964589635
1684,1.5060171340264787
1685,1.1093488514927685
1686,1.2584015928487133
1687,1.294893324028635
1688,1.1129176008034847
1689,1.4533751568847038
1690,1.0115218747671406
1691,1.6803819440556254
1692,0.3560037694001039
1693,0.13405927249118577
1694,1.8711181611984102
1695,1.4671172778514574
1696,0.42334331933784597
1697,0.47709991311194244
1698,0.807889986471082
1699,1.1715797100087002
1700,1.649195051614015
1701,2.3102031375137813
1702,3.4146698638924136
1703,3.88090757909913
1704,3.448523522252799
1705,3.656853961017532
1706,5.363844537854675
1707,5.377527783384721
1708,3.9325713414973507
1709,4.176726605555359
1710,3.928238097585563
1711,1.43579348219464
1712,1.2938356344693602
1713,0.7204129601486784
1714,0.5665519475660403
1715,0.6370705434810588
1716,0.9556312457311833
1717,1.6143892109425906
1718,1.2707342312655783
1719,1.5605405115938993
1720,1.2219481140627977
1721,1.8426633439521538
1722,2.4214858740724594
1723,1.5604571882531673
1724,2.154391338698588
1725,1.6519665847272336
1726,2.273829974840737
1727,2.510097482380843
1728,4.376406754946402
1729,4.2403484910873885
1730,3.5885373023174907
1731,2.9035470382032145
1732,2.3269867067965606
1733,2.7409333479695306
1734,1.0806845266893106
1735,-0.5412868283647185
1736,-2.1392926713569977
1737,-1.3034297589219932
1738,0.745771172761124
1739,1.314584701928652
1740,1.0570565299190093
1741,0.8928988525176464
1742,1.9974636187430406
1743,1.2449654075353465
1744,1.1618850466038566
1745,1.9174285431331555
1746,2.663976674100013
1747,2.7709522324998943
1748,3.5684003722631132
1749,0.8176319143867659
1750,0.5992988014809271
1751,-0.2483730217672928
1752,-1.9982521122542494
1753,-2.116199420511748
1754,-0.41292084921769856
1755,0.05784136537931772
1756,1.053895673552688
1757,2.8053370510451714
1758,4.5045363135559455
1759,6.196236523990137
1760,6.909596113276166
1761,6.613622719053183
1762,4.325856264361391
1763,3.069142299599662
1764,1.6304525128462046
1765,3.410822514312713
1766,3.465786340867453
1767,3.4653111404877563
1768,3.4860498052112234
1769,3.4599527328073236
1770,4.784548159409951
1771,4.224854567574312
1772,3.9292144288097006
1773,2.654949360790397
1774,0.9108767016882666
1775,-0.3944665347621594
1776,-0.6583713378568063
1777,-1.0606618780057033
1778,-1.7691081097245842
1779,-3.27242362812558
1780,-3.5209714360389626
1781,-4.799543016453754
1782,-3.9634589581760338
1783,-3.3926389563798693
1784,-4.25663926740981
1785,-4.697283937123302
1786,-5.146133357730378
1787,-4.497394954340052
1788,-2.6551464300741827
1789,-3.697910514193609
1790,-3.7183776944480087
1791,-3.695180961492042
1792,-2.5168701803313525
1793,-1.9087947818825342
1794,-2.247027711577175
1795,-2.627783881520827
1796,-3.299447735116246
1797,-2.138842006574123
1798,-1.6046314133573105
1799,0.6442239414427604
1800,1.067082491961628
1801,0.48160489945075824
1802,-1.4770078641763575
1803,-3.6246148051336604
1804,-5.595702787201844
1805,-5.358426922914077
1806,-4.292234051923515
1807,-5.138850884413841
1808,-4.217353628602268
1809,-4.113035919269805
1810,-3.4854291079673203
1811,-1.6072935417259941
1812,0.11875436213722423
1813,0.2578330934920814
1814,-0.7193559118500161
1815,-3.142918502739576
1816,-4.319985909891784
1817,-4.500967448178926
1818,-5.038254950713963
1819,-4.996165471001859
1820,-4.505295326356645
1821,-4.17989657047201
1822,-4.46133093099661
1823,-4.045991937782674
1824,-3.167113724873616
1825,-3.7101995893394815
1826,-2.245767322000802
1827,-1.752071724675261
1828,-1.3476673123307137
1829,-0.6251634311852285
1830,-0.003873589378372344
1831,1.0616354789399338
1832,1.5633148884637649
1833,0.9786270168788178
1834,1.0010514973919271
1835,-0.18244374444930145
1836,-0.37202351022233415
1837,-0.4926337482395411
1838,-0.5540368291499362
1839,-0.7549607079170073
1840,-2.5861233111616
1841,-3.5118513487623204
1842,-3.417534830147588
1843,-2.8049128376280805
1844,-3.490339569277012
1845,-2.1655113450444787
1846,-2.495128862216916
1847,-1.3365360076611523
1848,-0.6487679257552372
1849,-0.8532766433315828
1850,0.71589936713508
1851,0.019883248127825937
1852,0.7419854482616302
1853,1.7245268467554524
1854,1.4457367128047736
1855,2.4284383459116725
1856,2.326239203289333
1857,2.463269466201382
1858,2.4211306762344975
1859,2.2171968584655133
1860,2.7102672588785026
1861,3.4859101686174654
1862,1.7143343422897033
1863,2.2773935003936003
1864,0.595561664858451
1865,1.2628375875722213
1866,2.271766360653146
1867,1.6139337470340251
1868,0.6138087827475829
1869,-0.7932036848860662
1870,-1.288152342950525
1871,-1.6548667276083506
1872,-0.7522288241707429
1873,0.843924064125531
1874,2.711240371054828
1875,2.403711381479752
1876,1.852376986987565
1877,-0.22724819011909858
1878,-1.5325344108637182
1879,-0.8848233350599912
1880,1.1839293673851898
1881,0.45741618295005537
1882,-0.4757913727144114
1883,-0.8582313132810668
1884,-0.4424553199296497
1885,-1.140506116288634
1886,-0.8181284541597051
1887,-1.1753009110466337
1888,-1.110602897627814
1889,-0.5630240116488494
1890,-0.24735696090738202
1891,-0.6298603762193125
1892,-0.8319628290623768
1893,-0.9074054715972579
1894,-1.1978458545027024
1895,-1.4673067451067254
1896,0.17159325200259445
1897,1.2450354832024004
1898,1.1855996717281414
1899,1.6130635859383347
1900,1.3299061981178966
1901,2.3271742565079876
1902,2.7582291228063696
1903,2.651115959029994
1904,2.716020481749183
1905,1.02172317645136
1906,-0.7110620389248652
1907,-2.4030674586579153
1908,-2.4181629324880305
1909,-0.4965412141973502
1910,2.4605065072291836
1911,3.7296722731466616
1912,4.205525613851933
1913,2.093777212873647
1914,0.7803368691866126
